state,n_slips,seed,n_frag,n_true_joins,top1,top5,top10,top50,mrr,method,theta,solve_s,status,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate,review_pairs,n_arcs,objective
P2,400,0,1200,511,0.9158512720156555,0.9784735812133072,0.9882583170254403,1.0,0.9440748587766817,morph,4.595119850134589,0.1256105899810791,OPTIMAL,0.6914893617021277,0.8904109589041096,0.7784431137724552,0.4815950920245399,0.4608333333333333,658,511,0.7424350199041913,0.958966565349544,27,0.04103343465045595,,688.0,3032.882
P2,400,0,1200,511,0.9158512720156555,0.9784735812133072,0.9882583170254403,1.0,0.9440748587766817,length,4.595119850134589,0.2503032684326172,OPTIMAL,0.7095761381475667,0.8845401174168297,0.7874564459930313,0.5184049079754601,0.4925,637,511,0.7686998552858147,0.9811616954474097,12,0.01883830455259028,,683.0,3011.392
P2,400,0,1200,511,0.9158512720156555,0.9784735812133072,0.9882583170254403,1.0,0.9440748587766817,full,5.806138481293727,1.3922171592712402,OPTIMAL,0.7263681592039801,0.8571428571428571,0.7863554757630161,0.5061349693251533,0.49916666666666665,603,511,0.7498536525100531,0.9966832504145937,2,0.0033167495854062867,,620.0,2692.874
P2,400,0,1200,511,0.9158512720156555,0.9784735812133072,0.9882583170254403,1.0,0.9440748587766817,latent,2.9444389791664394,9.679125547409058,OPTIMAL,0.7110091743119266,0.9099804305283757,0.7982832618025751,0.5214723926380368,0.5025,654,511,0.8255393651220381,0.9938837920489296,4,0.006116207951070374,,849.0,7214.785
P2,400,1,1148,467,0.9143468950749465,0.9764453961456103,0.9892933618843683,1.0,0.9433254040091199,top1,,0.0,-,0.3732517482517482,0.9143468950749465,0.5301055245189323,0.13354037267080746,0.1367595818815331,1144,467,0.24795581551902202,0.5262237762237763,542,0.47377622377622375,,,
P2,400,1,1148,467,0.9143468950749465,0.9764453961456103,0.9892933618843683,1.0,0.9433254040091199,mutual,,0.0,-,0.5336856010568032,0.8650963597430407,0.6601307189542485,0.2329192546583851,0.23170731707317074,757,467,0.4938439873340099,0.7410832232496698,196,0.2589167767503302,,,
P2,400,1,1148,467,0.9143468950749465,0.9764453961456103,0.9892933618843683,1.0,0.9433254040091199,expert_top1,,0.0,-,1.0,0.9143468950749465,0.9552572706935123,0.8819875776397516,0.9155052264808362,427,467,0.5854457690216951,1.0,0,0.0,1148.0,,
P2,400,1,1148,467,0.9143468950749465,0.9764453961456103,0.9892933618843683,1.0,0.9433254040091199,expert_top5,,0.0,-,1.0,0.9764453961456103,0.9880823401950163,0.9658385093167702,0.975609756097561,456,467,0.615137553228867,1.0,0,0.0,5740.0,,
P2,400,1,1148,467,0.9143468950749465,0.9764453961456103,0.9892933618843683,1.0,0.9433254040091199,expert_top10,,0.0,-,1.0,0.9892933618843683,0.9946178686759958,0.984472049689441,0.9895470383275261,462,467,0.6215677744330685,1.0,0,0.0,11480.0,,
P2,400,1,1148,467,0.9143468950749465,0.9764453961456103,0.9892933618843683,1.0,0.9433254040091199,expert_top50,,0.0,-,1.0,1.0,1.0,1.0,1.0,467,467,0.6260336296875549,1.0,0,0.0,57400.0,,
P2,400,1,1148,467,0.9143468950749465,0.9764453961456103,0.9892933618843683,1.0,0.9433254040091199,matching,4.595119850134589,0.09882569313049316,OPTIMAL,0.5291828793774319,0.8736616702355461,0.6591276252019386,0.22981366459627328,0.2229965156794425,771,467,0.4939518124275961,0.74189364461738,199,0.25810635538261995,,1338.0,3009.551
P2,400,1,1148,467,0.9143468950749465,0.9764453961456103,0.9892933618843683,1.0,0.9433254040091199,morph,4.595119850134589,0.08443427085876465,OPTIMAL,0.6834170854271356,0.8736616702355461,0.7669172932330828,0.45962732919254656,0.46777003484320556,597,467,0.7360592517993488,0.9631490787269682,22,0.0368509212730318,,630.0,2670.993
P2,400,1,1148,467,0.9143468950749465,0.9764453961456103,0.9892933618843683,1.0,0.9433254040091199,length,4.595119850134589,0.21332812309265137,OPTIMAL,0.6982758620689655,0.867237687366167,0.7736389684813754,0.48757763975155277,0.4912891986062718,580,467,0.7585070564746563,0.9844827586206897,9,0.01551724137931032,,625.0,2650.996
P2,400,1,1148,467,0.9143468950749465,0.9764453961456103,0.9892933618843683,1.0,0.9433254040091199,full,5.806138481293727,2.3570191860198975,OPTIMAL,0.7098540145985401,0.8329764453961456,0.766502463054187,0.484472049689441,0.5017421602787456,548,467,0.7365346778532003,0.9927007299270073,4,0.007299270072992692,,566.0,2371.92
P2,400,1,1148,467,0.9143468950749465,0.9764453961456103,0.9892933618843683,1.0,0.9433254040091199,latent,2.9444389791664394,2.273184061050415,OPTIMAL,0.696969696969697,0.8865096359743041,0.7803958529688974,0.4720496894409938,0.4886759581881533,594,467,0.7986691158192483,0.9915824915824916,5,0.008417508417508435,,759.0,6634.37
P2,400,2,1105,457,0.8840262582056893,0.9803063457330415,0.9890590809628009,0.9978118161925602,0.9299191992695598,top1,,0.0,-,0.36561085972850677,0.8840262582056893,0.5172855313700383,0.13780918727915195,0.15475113122171946,1105,457,0.18452126287439619,0.49411764705882355,559,0.5058823529411764,,,
P2,400,2,1105,457,0.8840262582056893,0.9803063457330415,0.9890590809628009,0.9978118161925602,0.9299191992695598,mutual,,0.0,-,0.5652173913043478,0.8533916849015317,0.6800348735832608,0.2508833922261484,0.26063348416289595,690,457,0.5122071672165396,0.7420289855072464,178,0.2579710144927536,,,
P2,400,2,1105,457,0.8840262582056893,0.9803063457330415,0.9890590809628009,0.9978118161925602,0.9299191992695598,expert_top1,,0.0,-,1.0,0.8840262582056893,0.9384436701509872,0.8303886925795053,0.8678733031674208,404,457,0.6180130303132452,1.0,0,0.0,1105.0,,
P2,400,2,1105,457,0.8840262582056893,0.9803063457330415,0.9890590809628009,0.9978118161925602,0.9299191992695598,expert_top5,,0.0,-,1.0,0.9803063457330415,0.9900552486187846,0.9681978798586572,0.9800904977375565,448,457,0.6880597930885236,1.0,0,0.0,5525.0,,
P2,400,2,1105,457,0.8840262582056893,0.9803063457330415,0.9890590809628009,0.9978118161925602,0.9299191992695598,expert_top10,,0.0,-,1.0,0.9890590809628009,0.9944994499449945,0.9823321554770318,0.9873303167420815,452,457,0.6906627741493007,1.0,0,0.0,11050.0,,
