state,n_slips,seed,n_frag,n_true_joins,top1,top5,top10,top50,mrr,method,theta,solve_s,status,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate,review_pairs,n_arcs,objective
P4,400,2,1105,457,0.5010940919037199,0.737417943107221,0.8096280087527352,0.9387308533916849,0.6066237193127064,top1,,0.0,-,0.2072398190045249,0.5010940919037199,0.293213828425096,0.04946996466431095,0.09411764705882353,1105,457,0.12205528306701402,0.27873303167420815,797,0.7212669683257918,,,
P4,400,2,1105,457,0.5010940919037199,0.737417943107221,0.8096280087527352,0.9387308533916849,0.6066237193127064,mutual,,0.0,-,0.3492647058823529,0.41575492341356673,0.3796203796203796,0.09187279151943463,0.16108597285067874,544,457,0.2627662304336669,0.46691176470588236,290,0.5330882352941176,,,
P4,400,2,1105,457,0.5010940919037199,0.737417943107221,0.8096280087527352,0.9387308533916849,0.6066237193127064,expert_top1,,0.0,-,1.0,0.5010940919037199,0.6676384839650146,0.3674911660777385,0.5447963800904977,229,457,0.3474435712456992,1.0,0,0.0,1105.0,,
P4,400,2,1105,457,0.5010940919037199,0.737417943107221,0.8096280087527352,0.9387308533916849,0.6066237193127064,expert_top5,,0.0,-,1.0,0.737417943107221,0.8488664987405541,0.6431095406360424,0.7257918552036199,337,457,0.5028597764966432,1.0,0,0.0,5525.0,,
P4,400,2,1105,457,0.5010940919037199,0.737417943107221,0.8096280087527352,0.9387308533916849,0.6066237193127064,expert_top10,,0.0,-,1.0,0.8096280087527352,0.8948004836759371,0.7314487632508834,0.7900452488687782,370,457,0.5599897067033376,1.0,0,0.0,11050.0,,
P4,400,2,1105,457,0.5010940919037199,0.737417943107221,0.8096280087527352,0.9387308533916849,0.6066237193127064,expert_top50,,0.0,-,1.0,0.9387308533916849,0.9683972911963883,0.901060070671378,0.9276018099547512,429,457,0.6600924745041393,1.0,0,0.0,55250.0,,
P4,400,2,1105,457,0.5010940919037199,0.737417943107221,0.8096280087527352,0.9387308533916849,0.6066237193127064,matching,4.595119850134589,0.1896357536315918,OPTIMAL,0.28304405874499333,0.4638949671772429,0.351575456053068,0.04240282685512368,0.06877828054298643,749,457,0.1912040942067464,0.38050734312416556,464,0.6194926568758344,,2654.0,1445.38
P4,400,2,1105,457,0.5010940919037199,0.737417943107221,0.8096280087527352,0.9387308533916849,0.6066237193127064,latent,1.7346010553881064,223.61693668365479,OPTIMAL,0.6531365313653137,0.774617067833698,0.7087087087087087,0.4628975265017668,0.45610859728506786,542,457,0.6991607765585831,0.9003690036900369,54,0.09963099630996308,,1773.0,5142.568
P4,900,0,2572,1088,0.4329044117647059,0.6553308823529411,0.7371323529411765,0.8878676470588235,0.5373048059145494,top1,,0.0,-,0.18312597200622083,0.4329044117647059,0.2573770491803279,0.041428571428571426,0.09447900466562986,2572,1088,0.08342048440947598,0.23600311041990668,1965,0.7639968895800933,,,
P4,900,0,2572,1088,0.4329044117647059,0.6553308823529411,0.7371323529411765,0.8878676470588235,0.5373048059145494,mutual,,0.0,-,0.3194675540765391,0.35294117647058826,0.3353711790393013,0.11428571428571428,0.17690513219284604,1202,1088,0.21823975215991517,0.41264559068219636,706,0.5873544093178036,,,
P4,900,0,2572,1088,0.4329044117647059,0.6553308823529411,0.7371323529411765,0.8878676470588235,0.5373048059145494,expert_top1,,0.0,-,1.0,0.4329044117647059,0.6042334830019244,0.3442857142857143,0.5093312597200622,471,1088,0.2865357411627639,1.0,0,0.0,2572.0,,
P4,900,0,2572,1088,0.4329044117647059,0.6553308823529411,0.7371323529411765,0.8878676470588235,0.5373048059145494,expert_top5,,0.0,-,1.0,0.6553308823529411,0.7917823431426985,0.5428571428571428,0.645800933125972,713,1088,0.42896368836137866,1.0,0,0.0,12860.0,,
P4,900,0,2572,1088,0.4329044117647059,0.6553308823529411,0.7371323529411765,0.8878676470588235,0.5373048059145494,expert_top10,,0.0,-,1.0,0.7371323529411765,0.8486772486772487,0.6414285714285715,0.7216174183514774,802,1088,0.48772978699005254,1.0,0,0.0,25720.0,,
P4,900,0,2572,1088,0.4329044117647059,0.6553308823529411,0.7371323529411765,0.8878676470588235,0.5373048059145494,expert_top50,,0.0,-,1.0,0.8878676470588235,0.940603700097371,0.8285714285714286,0.8635303265940902,966,1088,0.5873428724630502,1.0,0,0.0,128600.0,,
P4,900,0,2572,1088,0.4329044117647059,0.6553308823529411,0.7371323529411765,0.8878676470588235,0.5373048059145494,matching,4.595119850134589,2.4793498516082764,OPTIMAL,0.23243243243243245,0.43474264705882354,0.30291386487351907,0.018571428571428572,0.030326594090202177,2035,1088,0.11749175433875643,0.2963144963144963,1432,0.7036855036855036,,12753.0,4115.811
P4,900,0,2572,1088,0.4329044117647059,0.6553308823529411,0.7371323529411765,0.8878676470588235,0.5373048059145494,latent,1.7346010553881064,901.2252960205078,FEASIBLE,0.5742128935532234,0.7040441176470589,0.6325350949628407,0.3485714285714286,0.33864696734059097,1334,1088,0.5749295751346059,0.795352323838081,273,0.20464767616191903,,7867.0,12119.407
P4,900,1,2506,1003,0.4167497507477567,0.6251246261216351,0.7298105682951147,0.901296111665005,0.5217302769626836,top1,,0.0,-,0.16679968076616122,0.4167497507477567,0.2382445141065831,0.050073637702503684,0.10734237829209896,2506,1003,0.07667553346582309,0.2214684756584198,1951,0.7785315243415802,,,
P4,900,1,2506,1003,0.4167497507477567,0.6251246261216351,0.7298105682951147,0.901296111665005,0.5217302769626836,mutual,,0.0,-,0.29416809605488853,0.3419740777666999,0.31627478100507145,0.08394698085419734,0.1656025538707103,1166,1003,0.19412920770586917,0.3850771869639794,717,0.6149228130360206,,,
P4,900,1,2506,1003,0.4167497507477567,0.6251246261216351,0.7298105682951147,0.901296111665005,0.5217302769626836,expert_top1,,0.0,-,1.0,0.4167497507477567,0.5883180858550316,0.3225331369661267,0.5127693535514765,418,1003,0.25708612301414924,1.0,0,0.0,2506.0,,
