tag,state,seed,n_frag,n_true_joins,top1,top5,top50,coherence,method,theta,solve_s,status,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate,theta_at_edge,n_arcs
main,P1,3,1121,473,0.9302325581395349,0.9704016913319239,0.9915433403805497,0.6046511627906976,matching,5.806138481293727,0.05476570129394531,OPTIMAL,0.6336477987421384,0.8520084566596194,0.7267808836789902,0.36363636363636365,0.3728813559322034,636,473,0.6455358295112479,0.85062893081761,95,0.14937106918238996,False,753.0
main,P1,3,1121,473,0.9302325581395349,0.9704016913319239,0.9915433403805497,0.6046511627906976,morph,0.8472978603872034,0.06073570251464844,OPTIMAL,0.6307471264367817,0.9281183932346723,0.7510692899914457,0.3771043771043771,0.3568242640499554,696,473,0.7450129585850357,0.9008620689655172,69,0.09913793103448276,False,825.0
main,P1,3,1121,473,0.9302325581395349,0.9704016913319239,0.9915433403805497,0.6046511627906976,length,-2.197224577336219,0.4818110466003418,OPTIMAL,0.6612665684830633,0.9492600422832981,0.779513888888889,0.48484848484848486,0.4433541480820696,679,473,0.8702127035110514,0.9440353460972017,38,0.055964653902798256,True,1446.0
main,P1,3,1121,473,0.9302325581395349,0.9704016913319239,0.9915433403805497,0.6046511627906976,full,-2.197224577336219,2.293091297149658,OPTIMAL,0.6671575846833578,0.9577167019027484,0.7864583333333334,0.49158249158249157,0.45405887600356826,679,473,0.8867632670759137,0.9587628865979382,28,0.04123711340206182,True,1374.0
main,P1,3,1121,473,0.9302325581395349,0.9704016913319239,0.9915433403805497,0.6046511627906976,latent,-2.197224577336219,7.642080307006836,OPTIMAL,0.6894977168949772,0.9577167019027484,0.8017699115044249,0.5252525252525253,0.4933095450490633,657,473,0.8988076062059469,0.9802130898021308,13,0.019786910197869156,True,1446.0
main,P1,4,1182,529,0.9243856332703214,0.9716446124763705,0.996219281663516,0.6181474480151229,top1,,0.0,-,0.4175257731958763,0.9187145557655955,0.5741287655050207,0.109717868338558,0.12774957698815567,1164,529,0.2557434461199131,0.552405498281787,521,0.447594501718213,,
main,P1,4,1182,529,0.9243856332703214,0.9716446124763705,0.996219281663516,0.6181474480151229,mutual,,0.0,-,0.6061776061776062,0.8903591682419659,0.7212863705972434,0.2476489028213166,0.24027072758037224,777,529,0.5350562537176036,0.7915057915057915,162,0.20849420849420852,,
main,P1,4,1182,529,0.9243856332703214,0.9716446124763705,0.996219281663516,0.6181474480151229,matching,5.806138481293727,0.0493009090423584,OPTIMAL,0.6837209302325581,0.833648393194707,0.7512776831345827,0.39184952978056425,0.39593908629441626,645,529,0.6278745459024243,0.8666666666666667,86,0.1333333333333333,False,802.0
main,P1,4,1182,529,0.9243856332703214,0.9716446124763705,0.996219281663516,0.6181474480151229,morph,0.8472978603872034,0.060385942459106445,OPTIMAL,0.6724598930481284,0.9508506616257089,0.7877838684416603,0.41379310344827586,0.38578680203045684,748,529,0.7040024285620771,0.8917112299465241,81,0.10828877005347592,False,946.0
main,P1,4,1182,529,0.9243856332703214,0.9716446124763705,0.996219281663516,0.6181474480151229,length,-2.197224577336219,0.46636343002319336,OPTIMAL,0.7016348773841962,0.9735349716446124,0.8155186064924782,0.5015673981191222,0.46615905245346867,734,529,0.8508418675627771,0.9427792915531336,42,0.05722070844686644,True,1685.0
main,P1,4,1182,529,0.9243856332703214,0.9716446124763705,0.996219281663516,0.6181474480151229,full,-2.197224577336219,3.9180753231048584,OPTIMAL,0.7027397260273973,0.9697542533081286,0.8149324861000796,0.49843260188087773,0.46277495769881555,730,529,0.8606024643262659,0.9506849315068493,36,0.049315068493150704,True,1611.0
main,P1,4,1182,529,0.9243856332703214,0.9716446124763705,0.996219281663516,0.6181474480151229,latent,-2.197224577336219,14.318355560302734,OPTIMAL,0.7254623044096729,0.9640831758034026,0.827922077922078,0.5266457680250783,0.49915397631133673,703,529,0.8711000129229804,0.9758179231863442,17,0.024182076813655806,True,1685.0
main,P2,0,1200,511,0.9158512720156555,0.9784735812133072,1.0,0.6516634050880626,top1,,0.0,-,0.39065108514190316,0.9158512720156555,0.5476887068461088,0.1196319018404908,0.12583333333333332,1198,511,0.2859276041606248,0.5450751252086812,545,0.4549248747913188,,
main,P2,0,1200,511,0.9158512720156555,0.9784735812133072,1.0,0.6516634050880626,mutual,,0.0,-,0.5654911838790933,0.8786692759295499,0.6881226053639847,0.25153374233128833,0.25666666666666665,794,511,0.5291489746266872,0.7695214105793451,183,0.2304785894206549,,
main,P2,0,1200,511,0.9158512720156555,0.9784735812133072,1.0,0.6516634050880626,matching,5.806138481293727,0.06471848487854004,OPTIMAL,0.6128093158660844,0.8238747553816047,0.7028380634390651,0.3128834355828221,0.3233333333333333,687,511,0.5738659787782001,0.8282387190684134,118,0.1717612809315866,False,892.0
main,P2,0,1200,511,0.9158512720156555,0.9784735812133072,1.0,0.6516634050880626,morph,4.595119850134589,0.06694722175598145,OPTIMAL,0.7077922077922078,0.8532289628180039,0.7737355811889973,0.46932515337423314,0.4741666666666667,616,511,0.7304309649452826,0.974025974025974,16,0.025974025974025983,False,629.0
main,P2,0,1200,511,0.9158512720156555,0.9784735812133072,1.0,0.6516634050880626,length,-0.8472978603872036,1.0439460277557373,OPTIMAL,0.6507936507936508,0.9628180039138943,0.77663772691397,0.4723926380368098,0.42,756,511,0.8416289921419913,0.9378306878306878,47,0.06216931216931221,False,1886.0
