tag,state,seed,n_frag,n_true_joins,top1,top5,top50,coherence,method,theta,solve_s,status,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate,theta_at_edge,n_arcs
main,P4,1,1148,467,0.4989293361884368,0.7366167023554604,0.9357601713062098,0.6616702355460385,latent,-1.3862943611198906,900.334591627121,FEASIBLE,0.5509325681492109,0.8222698072805139,0.6597938144329897,0.3105590062111801,0.29006968641114983,697,467,0.7290071750605281,0.836441893830703,114,0.163558106169297,False,6750.0
main,P4,2,1105,457,0.5010940919037199,0.737417943107221,0.9387308533916849,0.6039387308533917,top1,,0.0,-,0.2072398190045249,0.5010940919037199,0.293213828425096,0.04946996466431095,0.09411764705882353,1105,457,0.12205528306701402,0.27873303167420815,797,0.7212669683257918,,
main,P4,2,1105,457,0.5010940919037199,0.737417943107221,0.9387308533916849,0.6039387308533917,mutual,,0.0,-,0.3492647058823529,0.41575492341356673,0.3796203796203796,0.09187279151943463,0.16108597285067874,544,457,0.2627662304336669,0.46691176470588236,290,0.5330882352941176,,
main,P4,2,1105,457,0.5010940919037199,0.737417943107221,0.9387308533916849,0.6039387308533917,matching,4.595119850134589,0.10391569137573242,OPTIMAL,0.28304405874499333,0.4638949671772429,0.351575456053068,0.04240282685512368,0.06877828054298643,749,457,0.1912040942067464,0.38050734312416556,464,0.6194926568758344,False,2654.0
main,P4,2,1105,457,0.5010940919037199,0.737417943107221,0.9387308533916849,0.6039387308533917,morph,2.9444389791664394,0.10159802436828613,OPTIMAL,0.5511669658886894,0.6717724288840262,0.6055226824457594,0.26148409893992935,0.2986425339366516,557,457,0.4789598736451492,0.748653500897666,140,0.251346499102334,False,836.0
main,P4,2,1105,457,0.5010940919037199,0.737417943107221,0.9387308533916849,0.6039387308533917,length,2.9444389791664394,0.1631608009338379,OPTIMAL,0.6061224489795919,0.649890590809628,0.6272439281942979,0.3568904593639576,0.38823529411764707,490,457,0.537102343975162,0.8224489795918367,87,0.17755102040816328,False,781.0
main,P4,2,1105,457,0.5010940919037199,0.737417943107221,0.9387308533916849,0.6039387308533917,full,1.7346010553881064,4.551810026168823,OPTIMAL,0.6003316749585407,0.7921225382932167,0.6830188679245283,0.4275618374558304,0.3927601809954751,603,457,0.679208536615966,0.8424543946932007,95,0.15754560530679929,False,1439.0
main,P4,2,1105,457,0.5010940919037199,0.737417943107221,0.9387308533916849,0.6039387308533917,latent,-1.3862943611198906,900.3108236789703,FEASIBLE,0.5904173106646059,0.8358862144420132,0.6920289855072465,0.43462897526501765,0.39638009049773754,647,457,0.7376190035096386,0.8438948995363215,101,0.15610510046367854,False,6174.0
main,P4,0,2572,1088,0.4329044117647059,0.6553308823529411,0.8878676470588235,0.6029411764705882,top1,,0.0,-,0.18312597200622083,0.4329044117647059,0.2573770491803279,0.041428571428571426,0.09447900466562986,2572,1088,0.08342048440947598,0.23600311041990668,1965,0.7639968895800933,,
main,P4,0,2572,1088,0.4329044117647059,0.6553308823529411,0.8878676470588235,0.6029411764705882,mutual,,0.0,-,0.3194675540765391,0.35294117647058826,0.3353711790393013,0.11428571428571428,0.17690513219284604,1202,1088,0.21823975215991517,0.41264559068219636,706,0.5873544093178036,,
main,P4,0,2572,1088,0.4329044117647059,0.6553308823529411,0.8878676470588235,0.6029411764705882,matching,4.595119850134589,0.7709660530090332,OPTIMAL,0.23243243243243245,0.43474264705882354,0.30291386487351907,0.018571428571428572,0.030326594090202177,2035,1088,0.11749175433875643,0.2963144963144963,1432,0.7036855036855036,False,12753.0
main,P4,0,2572,1088,0.4329044117647059,0.6553308823529411,0.8878676470588235,0.6029411764705882,morph,2.9444389791664394,0.20907163619995117,OPTIMAL,0.5394833948339484,0.671875,0.5984445354072861,0.24285714285714285,0.27060653188180406,1355,1088,0.4820430813586961,0.7372693726937269,356,0.26273062730627306,False,2072.0
main,P4,0,2572,1088,0.4329044117647059,0.6553308823529411,0.8878676470588235,0.6029411764705882,length,2.9444389791664394,0.5206882953643799,OPTIMAL,0.5942519019442096,0.6461397058823529,0.6191105239982386,0.3314285714285714,0.35497667185069987,1183,1088,0.5286187419131458,0.801352493660186,235,0.19864750633981398,False,1955.0
main,P4,0,2572,1088,0.4329044117647059,0.6553308823529411,0.8878676470588235,0.6029411764705882,full,1.7346010553881064,97.5913553237915,OPTIMAL,0.573095401509952,0.7674632352941176,0.656188605108055,0.35714285714285715,0.32931570762052875,1457,1088,0.6448934083287493,0.8208647906657516,261,0.17913520933424842,False,3462.0
main,P4,0,2572,1088,0.4329044117647059,0.6553308823529411,0.8878676470588235,0.6029411764705882,latent,-0.8472978603872036,900.7750587463379,FEASIBLE,0.5932762030323006,0.8272058823529411,0.690978886756238,0.37142857142857144,0.3440902021772939,1517,1088,0.7408396622982707,0.8661832564271589,203,0.13381674357284112,False,12866.0
main,P4,1,2506,1003,0.4167497507477567,0.6251246261216351,0.901296111665005,0.6031904287138584,top1,,0.0,-,0.16679968076616122,0.4167497507477567,0.2382445141065831,0.050073637702503684,0.10734237829209896,2506,1003,0.07667553346582309,0.2214684756584198,1951,0.7785315243415802,,
main,P4,1,2506,1003,0.4167497507477567,0.6251246261216351,0.901296111665005,0.6031904287138584,mutual,,0.0,-,0.29416809605488853,0.3419740777666999,0.31627478100507145,0.08394698085419734,0.1656025538707103,1166,1003,0.19412920770586917,0.3850771869639794,717,0.6149228130360206,,
main,P4,1,2506,1003,0.4167497507477567,0.6251246261216351,0.901296111665005,0.6031904287138584,matching,4.595119850134589,0.7517459392547607,OPTIMAL,0.20884146341463414,0.4097706879361914,0.2766745203635139,0.014727540500736377,0.025139664804469275,1968,1003,0.11254076985460248,0.2779471544715447,1421,0.7220528455284553,False,12658.0
main,P4,1,2506,1003,0.4167497507477567,0.6251246261216351,0.901296111665005,0.6031904287138584,morph,2.9444389791664394,0.19372797012329102,OPTIMAL,0.5125588697017268,0.6510468594217348,0.5735617039964866,0.24742268041237114,0.29010375099760577,1274,1003,0.4508532717013979,0.7229199372056515,353,0.2770800627943485,False,1979.0
main,P4,1,2506,1003,0.4167497507477567,0.6251246261216351,0.901296111665005,0.6031904287138584,length,2.9444389791664394,0.4386570453643799,OPTIMAL,0.5674709562109026,0.6331006979062812,0.5984919886899152,0.32547864506627394,0.363926576217079,1119,1003,0.5000560530353176,0.7864164432529044,239,0.21358355674709562,False,1825.0
main,P4,1,2506,1003,0.4167497507477567,0.6251246261216351,0.901296111665005,0.6031904287138584,full,1.7346010553881064,154.71703481674194,OPTIMAL,0.5569343065693431,0.7607178464606181,0.6430678466076697,0.33726067746686306,0.3292098962490024,1370,1003,0.6318919253336577,0.8138686131386861,255,0.18613138686131392,False,3280.0
main,P4,1,2506,1003,0.4167497507477567,0.6251246261216351,0.901296111665005,0.6031904287138584,latent,-0.8472978603872036,900.6826639175415,FEASIBLE,0.5720221606648199,0.8235294117647058,0.6751123825091949,0.3475699558173785,0.3292098962490024,1444,1003,0.7099933393309479,0.8414127423822715,229,0.15858725761772852,False,12173.0
main,P4,2,2543,1078,0.4109461966604824,0.637291280148423,0.885899814471243,0.6298701298701299,top1,,0.0,-,0.17420369642154934,0.4109461966604824,0.2446837890085612,0.04484304932735426,0.092410538733779,2543,1078,0.08110119830790666,0.22768383798662997,1964,0.7723161620133701,,
main,P4,2,2543,1078,0.4109461966604824,0.637291280148423,0.885899814471243,0.6298701298701299,mutual,,0.0,-,0.3074957410562181,0.33487940630797774,0.3206039076376554,0.08520179372197309,0.1553283523397562,1174,1078,0.2121224673516495,0.40545144804088584,698,0.5945485519591142,,
main,P4,2,2543,1078,0.4109461966604824,0.637291280148423,0.885899814471243,0.6298701298701299,matching,4.595119850134589,0.8154623508453369,OPTIMAL,0.21936459909228442,0.4035250463821892,0.2842208428618098,0.013452914798206279,0.028706252457727094,1983,1078,0.11708637787959256,0.28895612708018154,1410,0.7110438729198185,False,12766.0
