tag,case,seed,n_frag,theta,roll_len_sigma_mm,slips_per_roll,solve_s,status,notch,roll,key,K,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate
roll_none,roll_one,1,1148,0.8472978603872034,0.0,30,180.1977298259735,FEASIBLE,True,True,unit,1,0.6136363636363636,0.6937901498929336,0.6512562814070352,0.33229813664596275,0.37369337979094075,528,467,0.6350619298856124,0.9071969696969697,49,0.09280303030303028
roll_none,roll_one,1,1148,1.7346010553881064,0.0,30,180.18447947502136,FEASIBLE,True,True,unit,1,0.6511627906976745,0.6595289079229122,0.6553191489361703,0.36024844720496896,0.4163763066202091,473,467,0.5846878320575277,0.9323467230443975,32,0.06765327695560253
roll_none,roll_one,1,1148,2.9444389791664394,0.0,30,44.16367721557617,OPTIMAL,True,True,unit,1,0.6875,0.5417558886509636,0.6059880239520957,0.32298136645962733,0.42160278745644597,368,467,0.478152799112319,0.9510869565217391,18,0.048913043478260865
roll_none,roll_one,1,1148,4.595119850134589,0.0,30,13.728946924209595,OPTIMAL,True,True,unit,1,0.7336244541484717,0.35974304068522484,0.48275862068965525,0.2453416149068323,0.40418118466898956,229,467,0.3137475150258385,0.9912663755458515,2,0.008733624454148492
roll_none,roll_one,1,1148,5.806138481293727,0.0,30,6.430842161178589,OPTIMAL,True,True,unit,1,0.7534246575342466,0.23554603854389722,0.35889070146818924,0.15527950310559005,0.36585365853658536,146,467,0.19319640873153396,1.0,0,0.0
roll_none,roll_one,1,1148,8.11142803829918,0.0,30,1.0313897132873535,OPTIMAL,True,True,unit,1,0.7567567567567568,0.059957173447537475,0.11111111111111112,0.037267080745341616,0.3231707317073171,37,467,0.04854786316871523,1.0,0,0.0
roll_none,roll_two,1,1148,-0.8472978603872036,0.0,30,180.27196383476257,FEASIBLE,True,True,unit,2,0.5635792778649922,0.7687366167023555,0.6503623188405797,0.30434782608695654,0.30226480836236935,637,467,0.7020275745593204,0.8602825745682888,89,0.13971742543171117
roll_none,roll_two,1,1148,0.0,0.0,30,180.2507553100586,FEASIBLE,True,True,unit,2,0.5927152317880795,0.7665952890792291,0.6685340802987862,0.3198757763975155,0.3397212543554007,604,467,0.7012696807939731,0.8874172185430463,68,0.11258278145695366
roll_none,roll_two,1,1148,0.8472978603872034,0.0,30,180.20408964157104,FEASIBLE,True,True,unit,2,0.6134301270417423,0.7237687366167024,0.6640471512770137,0.32608695652173914,0.367595818815331,551,467,0.6566455783127145,0.9074410163339383,51,0.09255898366606174
roll_none,roll_two,1,1148,1.7346010553881064,0.0,30,121.15544891357422,OPTIMAL,True,True,unit,2,0.6430020283975659,0.6788008565310493,0.6604166666666667,0.36024844720496896,0.41289198606271776,493,467,0.6017029384036686,0.9310344827586207,34,0.06896551724137934
roll_none,roll_two,1,1148,2.9444389791664394,0.0,30,42.14097499847412,OPTIMAL,True,True,unit,2,0.6840731070496083,0.5610278372591007,0.6164705882352942,0.33229813664596275,0.4268292682926829,383,467,0.5023477335424585,0.9503916449086162,19,0.04960835509138384
roll_none,roll_two,1,1148,4.595119850134589,0.0,30,12.923510313034058,OPTIMAL,True,True,unit,2,0.7235772357723578,0.3811563169164882,0.4992987377279102,0.2453416149068323,0.40331010452961674,246,467,0.3485081644629331,0.9878048780487805,3,0.012195121951219523
roll_none,roll_two,1,1148,5.806138481293727,0.0,30,7.607707500457764,OPTIMAL,True,True,unit,2,0.7548387096774194,0.2505353319057816,0.37620578778135044,0.17080745341614906,0.37282229965156793,155,467,0.20519400599521898,1.0,0,0.0
roll_none,roll_two,1,1148,8.11142803829918,0.0,30,1.010286808013916,OPTIMAL,True,True,unit,2,0.7380952380952381,0.06638115631691649,0.12180746561886051,0.043478260869565216,0.3240418118466899,42,467,0.0549286120811885,1.0,0,0.0
roll_none,roll_bundle,1,1148,-0.8472978603872036,0.0,30,180.2481005191803,FEASIBLE,True,True,roll,1,0.5825545171339563,0.8008565310492506,0.6744815148782687,0.34782608695652173,0.3336236933797909,642,467,0.7342799525252176,0.8847352024922118,74,0.11526479750778817
roll_none,roll_bundle,1,1148,0.0,0.0,30,180.22101855278015,FEASIBLE,True,True,roll,1,0.5900826446280992,0.7644539614561028,0.666044776119403,0.32919254658385094,0.3423344947735192,605,467,0.6967203246663035,0.8892561983471075,67,0.11074380165289255
roll_none,roll_bundle,1,1148,0.8472978603872034,0.0,30,180.19532442092896,FEASIBLE,True,True,roll,1,0.6098901098901099,0.7130620985010707,0.6574531095755183,0.3167701863354037,0.3606271777003484,546,467,0.649825870850697,0.8992673992673993,55,0.10073260073260071
roll_none,roll_bundle,1,1148,1.7346010553881064,0.0,30,114.15519142150879,OPTIMAL,True,True,roll,1,0.643298969072165,0.6680942184154176,0.6554621848739497,0.35714285714285715,0.41289198606271776,485,467,0.5886172727118018,0.9216494845360824,38,0.07835051546391758
roll_none,roll_bundle,1,1148,2.9444389791664394,0.0,30,40.94929027557373,OPTIMAL,True,True,roll,1,0.6883468834688347,0.5438972162740899,0.6076555023923444,0.32608695652173914,0.42421602787456447,369,467,0.47915346488583327,0.9512195121951219,18,0.04878048780487809
roll_none,roll_bundle,1,1148,4.595119850134589,0.0,30,12.364202737808228,OPTIMAL,True,True,roll,1,0.7292576419213974,0.3576017130620985,0.47988505747126436,0.2329192546583851,0.3989547038327526,229,467,0.31493489687634274,0.9868995633187773,3,0.013100436681222738
roll_none,roll_bundle,1,1148,5.806138481293727,0.0,30,7.439828395843506,OPTIMAL,True,True,roll,1,0.7534246575342466,0.23554603854389722,0.35889070146818924,0.15527950310559005,0.3667247386759582,146,467,0.19429370675412458,1.0,0,0.0
roll_none,roll_bundle,1,1148,8.11142803829918,0.0,30,1.2815923690795898,OPTIMAL,True,True,roll,1,0.7560975609756098,0.06638115631691649,0.12204724409448818,0.043478260869565216,0.32578397212543553,41,467,0.053655794891029715,1.0,0,0.0
roll_none,no_notch,2,1105,-0.8472978603872036,0.0,30,180.18474650382996,FEASIBLE,False,False,unit,1,0.5654853620955316,0.8030634573304157,0.6636528028933093,0.4098939929328622,0.3719457013574661,649,457,0.7066142574853899,0.8197226502311248,117,0.18027734976887522
roll_none,no_notch,2,1105,0.0,0.0,30,180.15884709358215,FEASIBLE,False,False,unit,1,0.5960912052117264,0.8008752735229759,0.6834733893557423,0.4204946996466431,0.39638009049773754,614,457,0.7148045987905091,0.8452768729641694,95,0.15472312703583058
roll_none,no_notch,2,1105,0.8472978603872034,0.0,30,180.13016176223755,FEASIBLE,False,False,unit,1,0.6117850953206239,0.7724288840262582,0.6827852998065763,0.4098939929328622,0.40271493212669685,577,457,0.7021255355746251,0.8596187175043327,81,0.14038128249566728
