tag,case,seed,n_frag,theta,roll_len_sigma_mm,slips_per_roll,solve_s,status,notch,roll,key,K,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate
roll_typical,notch,0,1158,4.595119850134589,2.0,30,2.521375894546509,OPTIMAL,True,False,unit,1,0.7351598173515982,0.3259109311740891,0.4516129032258065,0.20134228187919462,0.37305699481865284,219,494,0.2863709736567359,0.9771689497716894,5,0.022831050228310557
roll_typical,notch,0,1158,5.806138481293727,2.0,30,1.2628552913665771,OPTIMAL,True,False,unit,1,0.824,0.20850202429149797,0.33279483037156704,0.12751677852348994,0.36787564766839376,125,494,0.1736937961991949,1.0,0,0.0
roll_typical,notch,0,1158,8.11142803829918,2.0,30,0.7249345779418945,OPTIMAL,True,False,unit,1,0.8571428571428571,0.048582995951417005,0.09195402298850576,0.020134228187919462,0.32124352331606215,28,494,0.03630817107921141,1.0,0,0.0
roll_typical,roll_one,0,1158,-0.8472978603872036,2.0,30,180.2607822418213,FEASIBLE,True,True,unit,1,0.6055469953775039,0.7955465587044535,0.6876640419947507,0.43288590604026844,0.4015544041450777,649,494,0.7134065818045654,0.8751926040061633,81,0.12480739599383672
roll_typical,roll_one,0,1158,0.0,2.0,30,180.228529214859,FEASIBLE,True,True,unit,1,0.6229235880398671,0.7591093117408907,0.6843065693430657,0.4261744966442953,0.4110535405872193,602,494,0.6975891122267622,0.8953488372093024,63,0.10465116279069764
roll_typical,roll_one,0,1158,0.8472978603872034,2.0,30,180.20392417907715,FEASIBLE,True,True,unit,1,0.6636197440585009,0.7348178137651822,0.6974063400576368,0.43288590604026844,0.43523316062176165,547,494,0.665274452940579,0.926873857404022,40,0.07312614259597805
roll_typical,roll_one,0,1158,1.7346010553881064,2.0,30,180.19573664665222,FEASIBLE,True,True,unit,1,0.7026431718061674,0.645748987854251,0.6729957805907173,0.37583892617449666,0.41968911917098445,454,494,0.587444861170029,0.9537444933920705,21,0.04625550660792954
roll_typical,roll_one,0,1158,2.9444389791664394,2.0,30,72.90421962738037,OPTIMAL,True,True,unit,1,0.72,0.5101214574898786,0.5971563981042655,0.3087248322147651,0.3963730569948187,350,494,0.4506044894237253,0.9571428571428572,15,0.042857142857142816
roll_typical,roll_one,0,1158,4.595119850134589,2.0,30,15.611171960830688,OPTIMAL,True,True,unit,1,0.75,0.3157894736842105,0.44444444444444436,0.18791946308724833,0.37219343696027635,208,494,0.2740305491192287,0.9855769230769231,3,0.014423076923076872
roll_typical,roll_one,0,1158,5.806138481293727,2.0,30,8.709136247634888,OPTIMAL,True,True,unit,1,0.8264462809917356,0.20242914979757085,0.3252032520325203,0.1174496644295302,0.36183074265975823,121,494,0.1659493563950464,1.0,0,0.0
roll_typical,roll_one,0,1158,8.11142803829918,2.0,30,1.152477502822876,OPTIMAL,True,True,unit,1,0.8518518518518519,0.0465587044534413,0.08829174664107486,0.016778523489932886,0.31951640759930916,27,494,0.03503411405861698,1.0,0,0.0
roll_typical,roll_two,0,1158,-0.8472978603872036,2.0,30,180.3659689426422,FEASIBLE,True,True,unit,2,0.6037151702786377,0.7894736842105263,0.6842105263157894,0.4261744966442953,0.3920552677029361,646,494,0.7321093241339266,0.8869969040247678,73,0.11300309597523217
roll_typical,roll_two,0,1158,0.0,2.0,30,180.22054266929626,FEASIBLE,True,True,unit,2,0.6301824212271974,0.7692307692307693,0.6927985414767548,0.42953020134228187,0.4153713298791019,603,494,0.6939256986744277,0.8988391376451078,61,0.10116086235489219
roll_typical,roll_two,0,1158,0.8472978603872034,2.0,30,180.33749341964722,FEASIBLE,True,True,unit,2,0.6537102473498233,0.7489878542510121,0.6981132075471699,0.41946308724832215,0.41968911917098445,566,494,0.6814400024149884,0.9240282685512368,43,0.07597173144876324
roll_typical,roll_two,0,1158,1.7346010553881064,2.0,30,123.3078281879425,OPTIMAL,True,True,unit,2,0.6755102040816326,0.6700404858299596,0.6727642276422765,0.3859060402684564,0.41278065630397237,490,494,0.6100364537601886,0.9326530612244898,33,0.06734693877551023
roll_typical,roll_two,0,1158,2.9444389791664394,2.0,30,36.590752601623535,OPTIMAL,True,True,unit,2,0.7008086253369272,0.5263157894736842,0.6011560693641618,0.32550335570469796,0.39896373056994816,371,494,0.4648398405131365,0.9407008086253369,22,0.05929919137466311
roll_typical,roll_two,0,1158,4.595119850134589,2.0,30,14.034773111343384,OPTIMAL,True,True,unit,2,0.7351598173515982,0.3259109311740891,0.4516129032258065,0.20134228187919462,0.37305699481865284,219,494,0.2863709736567359,0.9771689497716894,5,0.022831050228310557
roll_typical,roll_two,0,1158,5.806138481293727,2.0,30,8.815778017044067,OPTIMAL,True,True,unit,2,0.824,0.20850202429149797,0.33279483037156704,0.12751677852348994,0.36787564766839376,125,494,0.1736937961991949,1.0,0,0.0
roll_typical,roll_two,0,1158,8.11142803829918,2.0,30,1.2255778312683105,OPTIMAL,True,True,unit,2,0.8571428571428571,0.048582995951417005,0.09195402298850576,0.020134228187919462,0.32124352331606215,28,494,0.03630817107921141,1.0,0,0.0
roll_typical,roll_bundle,0,1158,-0.8472978603872036,2.0,30,180.29670786857605,FEASIBLE,True,True,roll,1,0.6076923076923076,0.7995951417004049,0.6905594405594406,0.4161073825503356,0.3860103626943005,650,494,0.7383606261329279,0.8938461538461538,69,0.10615384615384615
roll_typical,roll_bundle,0,1158,0.0,2.0,30,180.2226710319519,FEASIBLE,True,True,roll,1,0.6490066225165563,0.7935222672064778,0.7140255009107467,0.44966442953020136,0.42918825561312607,604,494,0.7384164086373558,0.9288079470198676,43,0.07119205298013243
roll_typical,roll_bundle,0,1158,0.8472978603872034,2.0,30,180.215656042099,FEASIBLE,True,True,roll,1,0.6781818181818182,0.7550607287449392,0.71455938697318,0.436241610738255,0.4386873920552677,550,494,0.6976176014578019,0.9472727272727273,29,0.052727272727272734
roll_typical,roll_bundle,0,1158,1.7346010553881064,2.0,30,101.76825881004333,OPTIMAL,True,True,roll,1,0.6923076923076923,0.6740890688259109,0.683076923076923,0.40268456375838924,0.4265975820379965,481,494,0.6220450044747932,0.9625779625779626,18,0.037422037422037424
roll_typical,roll_bundle,0,1158,2.9444389791664394,2.0,30,47.48347473144531,OPTIMAL,True,True,roll,1,0.7182320441988951,0.5263157894736842,0.6074766355140188,0.33221476510067116,0.40932642487046633,362,494,0.46841367934010913,0.9668508287292817,12,0.03314917127071826
roll_typical,roll_bundle,0,1158,4.595119850134589,2.0,30,4.994631767272949,OPTIMAL,True,True,roll,1,0.7453703703703703,0.3259109311740891,0.4535211267605634,0.20134228187919462,0.3765112262521589,216,494,0.2868626822213718,0.9907407407407407,2,0.0092592592592593
roll_typical,roll_bundle,0,1158,5.806138481293727,2.0,30,2.0685224533081055,OPTIMAL,True,True,roll,1,0.8211382113821138,0.20445344129554655,0.32739059967585094,0.12080536912751678,0.3644214162348877,123,494,0.1714877644762458,1.0,0,0.0
roll_typical,roll_bundle,0,1158,8.11142803829918,2.0,30,0.927314281463623,OPTIMAL,True,True,roll,1,0.8518518518518519,0.0465587044534413,0.08829174664107486,0.016778523489932886,0.31951640759930916,27,494,0.03503411405861698,1.0,0,0.0
roll_typical,no_notch,1,1111,-0.8472978603872036,2.0,30,180.2677230834961,FEASIBLE,False,False,unit,1,0.5864779874213837,0.8252212389380531,0.6856617647058824,0.4,0.3771377137713771,636,452,0.7155486593380425,0.8474842767295597,97,0.15251572327044027
roll_typical,no_notch,1,1111,0.0,2.0,30,180.1785433292389,FEASIBLE,False,False,unit,1,0.6124161073825504,0.8075221238938053,0.6965648854961833,0.4206896551724138,0.40684068406840684,596,452,0.702612082244642,0.8657718120805369,80,0.13422818791946312
roll_typical,no_notch,1,1111,0.8472978603872034,2.0,30,180.14472150802612,FEASIBLE,False,False,unit,1,0.6410256410256411,0.7743362831858407,0.7014028056112224,0.43103448275862066,0.43744374437443745,546,452,0.6827698780963165,0.8974358974358975,56,0.10256410256410253
roll_typical,no_notch,1,1111,1.7346010553881064,2.0,30,15.888206481933594,OPTIMAL,False,False,unit,1,0.657314629258517,0.7256637168141593,0.6898002103049422,0.4103448275862069,0.43744374437443745,499,452,0.6302458769341076,0.905811623246493,47,0.094188376753507
roll_typical,no_notch,1,1111,2.9444389791664394,2.0,30,0.8462486267089844,OPTIMAL,False,False,unit,1,0.6761658031088082,0.577433628318584,0.6229116945107397,0.3793103448275862,0.4464446444644464,386,452,0.507003161345769,0.917098445595855,32,0.08290155440414504
roll_typical,no_notch,1,1111,4.595119850134589,2.0,30,0.4936363697052002,OPTIMAL,False,False,unit,1,0.7293577981651376,0.35176991150442477,0.4746268656716417,0.23448275862068965,0.40504050405040504,218,452,0.31387292433491015,0.9678899082568807,7,0.032110091743119296
roll_typical,no_notch,1,1111,5.806138481293727,2.0,30,0.18835067749023438,OPTIMAL,False,False,unit,1,0.7557251908396947,0.21902654867256638,0.33962264150943394,0.16896551724137931,0.387038703870387,131,452,0.18906132629184216,0.9923664122137404,1,0.007633587786259555
roll_typical,no_notch,1,1111,8.11142803829918,2.0,30,0.13745808601379395,OPTIMAL,False,False,unit,1,0.7105263157894737,0.059734513274336286,0.11020408163265306,0.05172413793103448,0.34743474347434744,38,452,0.05401761230920908,1.0,0,0.0
roll_typical,notch,1,1111,-0.8472978603872036,2.0,30,180.2508316040039,FEASIBLE,True,False,unit,1,0.6325503355704698,0.834070796460177,0.7194656488549619,0.4896551724137931,0.45004500450045004,596,452,0.720149833075225,0.8909395973154363,65,0.10906040268456374
roll_typical,notch,1,1111,0.0,2.0,30,180.22028183937073,FEASIBLE,True,False,unit,1,0.6607142857142857,0.8185840707964602,0.7312252964426879,0.47586206896551725,0.4608460846084608,560,452,0.7086194828106459,0.9142857142857143,48,0.08571428571428574
roll_typical,notch,1,1111,0.8472978603872034,2.0,30,180.21843957901,FEASIBLE,True,False,unit,1,0.6742857142857143,0.7831858407079646,0.7246673490276356,0.47586206896551725,0.47794779477947796,525,452,0.6818370873744668,0.9295238095238095,37,0.07047619047619047
roll_typical,notch,1,1111,1.7346010553881064,2.0,30,78.88944482803345,OPTIMAL,True,False,unit,1,0.6957446808510638,0.7234513274336283,0.7093275488069415,0.4517241379310345,0.48064806480648065,470,452,0.6297499163988851,0.9446808510638298,26,0.05531914893617018
roll_typical,notch,1,1111,2.9444389791664394,2.0,30,3.9687929153442383,OPTIMAL,True,False,unit,1,0.7021857923497268,0.5685840707964602,0.6283618581907091,0.3724137931034483,0.45094509450945097,366,452,0.49672296992184073,0.9426229508196722,21,0.05737704918032782
roll_typical,notch,1,1111,4.595119850134589,2.0,30,1.4817547798156738,OPTIMAL,True,False,unit,1,0.7560975609756098,0.34292035398230086,0.471841704718417,0.23103448275862068,0.41134113411341133,205,452,0.30711754121109147,0.9902439024390244,2,0.009756097560975618
roll_typical,notch,1,1111,5.806138481293727,2.0,30,2.0392704010009766,OPTIMAL,True,False,unit,1,0.7674418604651163,0.21902654867256638,0.3407917383820998,0.16896551724137931,0.38883888388838883,129,452,0.18546193308565,0.9922480620155039,1,0.007751937984496138
roll_typical,notch,1,1111,8.11142803829918,2.0,30,0.6657824516296387,OPTIMAL,True,False,unit,1,0.6944444444444444,0.05530973451327434,0.10245901639344261,0.04482758620689655,0.3438343834383438,36,452,0.051247267154003594,1.0,0,0.0
roll_typical,roll_one,1,1111,-0.8472978603872036,2.0,30,180.25527048110962,FEASIBLE,True,True,unit,1,0.6405451448040886,0.831858407079646,0.7237728585178056,0.46206896551724136,0.43384338433843384,587,452,0.7311044116197912,0.909710391822828,53,0.09028960817717202
roll_typical,roll_one,1,1111,0.0,2.0,30,180.22403383255005,FEASIBLE,True,True,unit,1,0.6559546313799622,0.7676991150442478,0.7074413863404689,0.4413793103448276,0.4464446444644464,529,452,0.6909147654192114,0.9224952741020794,41,0.07750472589792057
roll_typical,roll_one,1,1111,0.8472978603872034,2.0,30,180.19580912590027,FEASIBLE,True,True,unit,1,0.6634241245136187,0.754424778761062,0.7060041407867494,0.4517241379310345,0.46444644464446444,514,452,0.6639744878905256,0.9221789883268483,40,0.0778210116731517
roll_typical,roll_one,1,1111,1.7346010553881064,2.0,30,180.16423320770264,FEASIBLE,True,True,unit,1,0.7083333333333334,0.7146017699115044,0.711453744493392,0.4517241379310345,0.48514851485148514,456,452,0.6225460299075105,0.9583333333333334,19,0.04166666666666663
roll_typical,roll_one,1,1111,2.9444389791664394,2.0,30,65.8255865573883,OPTIMAL,True,True,unit,1,0.7122507122507122,0.5530973451327433,0.62266500622665,0.36551724137931035,0.4527452745274527,351,452,0.4847520803822575,0.9515669515669516,17,0.04843304843304841
roll_typical,roll_one,1,1111,4.595119850134589,2.0,30,4.274853944778442,OPTIMAL,True,True,unit,1,0.7563451776649747,0.32964601769911506,0.45916795069337446,0.21724137931034482,0.40594059405940597,197,452,0.29698152802060385,0.9898477157360406,2,0.010152284263959421
roll_typical,roll_one,1,1111,5.806138481293727,2.0,30,1.0574500560760498,OPTIMAL,True,True,unit,1,0.7559055118110236,0.21238938053097345,0.3316062176165803,0.16206896551724137,0.3852385238523852,127,452,0.18172494992476784,0.984251968503937,2,0.015748031496062964
roll_typical,roll_one,1,1111,8.11142803829918,2.0,30,1.013453483581543,OPTIMAL,True,True,unit,1,0.6944444444444444,0.05530973451327434,0.10245901639344261,0.04482758620689655,0.3438343834383438,36,452,0.051247267154003594,1.0,0,0.0
roll_typical,roll_two,1,1111,-0.8472978603872036,2.0,30,180.2561252117157,FEASIBLE,True,True,unit,2,0.6168384879725086,0.7942477876106194,0.6943907156673115,0.4379310344827586,0.4077407740774077,582,452,0.6905827121378506,0.8883161512027491,65,0.1116838487972509
roll_typical,roll_two,1,1111,0.0,2.0,30,180.26894283294678,FEASIBLE,True,True,unit,2,0.6636528028933092,0.8119469026548672,0.7303482587064676,0.4862068965517241,0.47254725472547254,553,452,0.7067527810522839,0.9204339963833634,44,0.07956600361663657
roll_typical,roll_two,1,1111,0.8472978603872034,2.0,30,180.24061679840088,FEASIBLE,True,True,unit,2,0.6705653021442495,0.7610619469026548,0.7129533678756478,0.4517241379310345,0.46354635463546356,513,452,0.6719528914341846,0.9298245614035088,36,0.07017543859649122
roll_typical,roll_two,1,1111,1.7346010553881064,2.0,30,169.59454107284546,OPTIMAL,True,True,unit,2,0.6937901498929336,0.7168141592920354,0.705114254624592,0.4482758620689655,0.47974797479747977,467,452,0.6217023798424424,0.9421841541755889,27,0.05781584582441113
roll_typical,roll_two,1,1111,2.9444389791664394,2.0,30,36.952598333358765,OPTIMAL,True,True,unit,2,0.7021857923497268,0.5685840707964602,0.6283618581907091,0.3724137931034483,0.45094509450945097,366,452,0.49672296992184073,0.9426229508196722,21,0.05737704918032782
roll_typical,roll_two,1,1111,4.595119850134589,2.0,30,29.84649658203125,OPTIMAL,True,True,unit,2,0.7598039215686274,0.34292035398230086,0.4725609756097561,0.23448275862068965,0.414041404140414,204,452,0.3050260440166422,0.9901960784313726,2,0.009803921568627416
roll_typical,roll_two,1,1111,5.806138481293727,2.0,30,6.849521160125732,OPTIMAL,True,True,unit,2,0.7674418604651163,0.21902654867256638,0.3407917383820998,0.16896551724137931,0.38883888388838883,129,452,0.18546193308565,0.9922480620155039,1,0.007751937984496138
roll_typical,roll_two,1,1111,8.11142803829918,2.0,30,2.2401230335235596,OPTIMAL,True,True,unit,2,0.6944444444444444,0.05530973451327434,0.10245901639344261,0.04482758620689655,0.3438343834383438,36,452,0.051247267154003594,1.0,0,0.0
roll_typical,roll_bundle,1,1111,-0.8472978603872036,2.0,30,181.13417220115662,FEASIBLE,True,True,roll,1,0.6438356164383562,0.831858407079646,0.7258687258687259,0.4724137931034483,0.44734473447344736,584,452,0.7282367143952921,0.9075342465753424,54,0.09246575342465757
roll_typical,roll_bundle,1,1111,0.0,2.0,30,184.1514537334442,FEASIBLE,True,True,roll,1,0.6365591397849463,0.6548672566371682,0.6455834242093784,0.3689655172413793,0.40324032403240323,465,452,0.5730513603572317,0.8924731182795699,50,0.10752688172043012
roll_typical,roll_bundle,1,1111,0.8472978603872034,2.0,30,184.6838138103485,FEASIBLE,True,True,roll,1,0.6861826697892272,0.6482300884955752,0.6666666666666665,0.4103448275862069,0.44374437443744374,427,452,0.5478359844465714,0.936768149882904,27,0.06323185011709598
roll_typical,roll_bundle,1,1111,1.7346010553881064,2.0,30,181.121351480484,FEASIBLE,True,True,roll,1,0.7120535714285714,0.7057522123893806,0.7088888888888889,0.44482758620689655,0.47974797479747977,448,452,0.6085678023267028,0.9508928571428571,22,0.049107142857142905
roll_typical,roll_bundle,1,1111,2.9444389791664394,2.0,30,79.60267996788025,OPTIMAL,True,True,roll,1,0.723463687150838,0.5730088495575221,0.6395061728395062,0.3758620689655172,0.45814581458145814,358,452,0.5002275295493187,0.9636871508379888,13,0.03631284916201116
roll_typical,roll_bundle,1,1111,4.595119850134589,2.0,30,2.931791067123413,OPTIMAL,True,True,roll,1,0.7524271844660194,0.34292035398230086,0.47112462006079026,0.23103448275862068,0.4095409540954095,206,452,0.30816136047694165,0.9902912621359223,2,0.009708737864077666
roll_typical,roll_bundle,1,1111,5.806138481293727,2.0,30,2.1250150203704834,OPTIMAL,True,True,roll,1,0.765625,0.2168141592920354,0.33793103448275863,0.16896551724137931,0.38883888388838883,128,452,0.18425896144861054,0.9921875,1,0.0078125
roll_typical,roll_bundle,1,1111,8.11142803829918,2.0,30,1.1479129791259766,OPTIMAL,True,True,roll,1,0.6944444444444444,0.05530973451327434,0.10245901639344261,0.04482758620689655,0.3438343834383438,36,452,0.051247267154003594,1.0,0,0.0
